Time_s   F0_Hz
0.023438   --undefined--
0.033438   --undefined--
0.043438   --undefined--
0.053438   --undefined--
0.063438   --undefined--
0.073438   --undefined--
0.083438   --undefined--
0.093438   --undefined--
0.103438   --undefined--
0.113438   --undefined--
0.123438   --undefined--
0.133438   --undefined--
0.143438   --undefined--
0.153438   --undefined--
0.163438   --undefined--
0.173438   --undefined--
0.183438   --undefined--
0.193438   --undefined--
0.203438   --undefined--
0.213438   --undefined--
0.223438   --undefined--
0.233438   --undefined--
0.243438   --undefined--
0.253438   --undefined--
0.263438   --undefined--
0.273438   --undefined--
0.283438   --undefined--
0.293438   --undefined--
0.303438   --undefined--
0.313438   --undefined--
0.323438   --undefined--
0.333438   --undefined--
0.343438   --undefined--
0.353438   --undefined--
0.363438   --undefined--
0.373438   --undefined--
0.383438   --undefined--
0.393438   --undefined--
0.403438   --undefined--
0.413438   --undefined--
0.423438   --undefined--
0.433438   --undefined--
0.443438   --undefined--
0.453438   --undefined--
0.463438   --undefined--
0.473438   --undefined--
0.483438   --undefined--
0.493438   --undefined--
0.503438   --undefined--
0.513438   --undefined--
0.523438   --undefined--
0.533438   --undefined--
0.543438   --undefined--
0.553438   --undefined--
0.563438   --undefined--
0.573438   --undefined--
0.583438   --undefined--
0.593438   --undefined--
0.603438   --undefined--
0.613438   --undefined--
0.623438   --undefined--
0.633438   --undefined--
0.643438   --undefined--
0.653438   --undefined--
0.663438   --undefined--
0.673438   --undefined--
0.683438   --undefined--
0.693438   --undefined--
0.703438   --undefined--
0.713438   --undefined--
0.723438   --undefined--
0.733438   --undefined--
0.743438   --undefined--
0.753438   --undefined--
0.763438   --undefined--
0.773438   --undefined--
0.783438   --undefined--
0.793438   --undefined--
0.803438   --undefined--
0.813438   --undefined--
0.823438   --undefined--
0.833438   --undefined--
0.843438   --undefined--
0.853438   --undefined--
0.863438   --undefined--
0.873438   --undefined--
0.883438   --undefined--
0.893438   --undefined--
0.903438   --undefined--
0.913438   --undefined--
0.923438   --undefined--
0.933438   --undefined--
0.943438   --undefined--
0.953438   --undefined--
0.963438   --undefined--
0.973438   --undefined--
0.983438   --undefined--
0.993438   --undefined--
1.003437   --undefined--
1.013437   --undefined--
1.023438   --undefined--
1.033438   --undefined--
1.043438   --undefined--
1.053438   --undefined--
1.063438   --undefined--
1.073438   --undefined--
1.083438   147.308092
1.093438   154.516554
1.103438   149.172429
1.113438   151.685362
1.123438   152.572964
1.133438   154.077258
1.143438   154.460899
1.153438   154.038685
1.163438   152.874460
1.173438   150.116362
1.183437   145.754639
1.193437   141.301600
1.203437   134.832943
1.213437   129.221505
1.223437   115.022000
1.233437   109.562949
1.243437   106.522726
1.253437   103.320591
1.263437   95.522703
1.273438   --undefined--
1.283438   --undefined--
1.293438   --undefined--
1.303438   --undefined--
1.313438   --undefined--
1.323438   --undefined--
1.333438   --undefined--
1.343438   --undefined--
1.353438   --undefined--
1.363438   --undefined--
1.373438   --undefined--
1.383438   --undefined--
1.393438   108.703316
1.403438   104.567113
1.413438   101.119410
1.423438   99.450375
1.433437   97.966454
1.443437   95.267921
1.453437   83.597922
1.463437   83.719814
1.473437   95.084375
1.483437   97.773927
1.493437   98.835939
1.503437   96.981734
1.513437   --undefined--
1.523438   --undefined--
1.533438   --undefined--
1.543438   --undefined--
1.553438   --undefined--
1.563438   --undefined--
1.573438   --undefined--
1.583438   --undefined--
1.593438   --undefined--
1.603438   --undefined--
1.613438   --undefined--
1.623438   --undefined--
1.633438   155.556508
1.643438   152.212691
1.653438   147.680579
1.663438   141.733309
1.673438   141.655836
1.683438   142.074823
1.693437   141.469178
1.703437   140.002475
1.713437   132.787858
1.723437   131.196522
1.733437   135.562633
1.743437   138.590555
1.753437   137.386285
1.763437   138.518318
1.773438   132.892221
1.783438   132.480331
1.793438   --undefined--
1.803438   --undefined--
1.813438   --undefined--
1.823438   --undefined--
1.833438   150.257419
1.843438   157.473244
1.853438   140.285519
1.863438   135.432725
1.873438   134.157805
1.883438   132.723137
1.893438   129.663522
1.903438   125.728414
1.913438   122.511670
1.923438   121.444265
1.933438   118.859996
1.943437   118.737900
1.953437   117.194817
1.963437   113.089129
1.973437   111.972972
1.983437   110.980618
1.993437   107.385506
2.003437   120.856110
2.013438   122.099891
2.023438   117.030675
2.033438   116.325310
2.043438   115.498711
2.053438   115.449062
2.063438   115.792660
2.073437   116.218608
2.083438   116.715479
2.093437   117.063627
2.103438   117.043945
2.113437   115.597931
2.123438   114.144277
2.133437   111.845630
2.143438   104.177667
2.153437   115.931592
2.163438   112.925417
2.173437   110.028046
2.183438   109.425767
2.193437   109.892255
2.203438   109.341312
2.213437   106.830403
2.223438   101.303753
2.233437   99.947380
2.243438   106.153548
2.253437   106.994422
2.263438   107.861886
2.273438   --undefined--
2.283438   --undefined--
2.293438   117.472226
2.303438   114.784035
2.313438   108.042525
2.323438   106.565774
2.333438   105.760936
2.343437   104.461692
2.353438   103.785880
2.363437   103.093099
2.373438   101.648939
2.383437   99.708143
2.393438   97.816621
2.403437   97.073292
2.413438   96.635575
2.423437   95.319601
2.433438   94.789347
2.443437   95.941884
2.453438   95.070452
2.463437   95.861953
2.473438   90.322118
2.483437   97.187292
2.493438   96.306391
2.503437   95.714735
2.513438   87.609213
2.523438   93.813845
2.533438   94.018195
2.543438   92.014399
2.553438   93.201949
2.563438   94.685667
2.573438   --undefined--
2.583438   --undefined--
2.593437   --undefined--
2.603438   --undefined--
2.613437   --undefined--
2.623438   --undefined--
2.633437   --undefined--
2.643438   --undefined--
2.653437   --undefined--
2.663438   --undefined--
2.673437   --undefined--
2.683438   --undefined--
2.693437   --undefined--
2.703438   --undefined--
2.713437   --undefined--
2.723438   --undefined--
2.733437   --undefined--
2.743438   --undefined--
2.753437   --undefined--
2.763438   --undefined--
2.773438   --undefined--
2.783438   --undefined--
2.793438   --undefined--
2.803438   --undefined--
2.813438   --undefined--
2.823438   --undefined--
2.833438   --undefined--
2.843437   --undefined--
2.853438   --undefined--
2.863437   --undefined--
2.873438   --undefined--
2.883437   --undefined--
2.893438   --undefined--
2.903437   --undefined--
2.913438   --undefined--
2.923437   --undefined--
2.933438   --undefined--
2.943437   --undefined--
2.953438   --undefined--
2.963437   --undefined--
2.973438   --undefined--
2.983437   --undefined--
2.993438   --undefined--
3.003437   --undefined--
3.013438   --undefined--
3.023438   --undefined--
3.033438   --undefined--
3.043438   --undefined--
3.053438   --undefined--
3.063438   --undefined--
3.073438   --undefined--
3.083438   --undefined--
3.093438   --undefined--
3.103438   --undefined--
3.113437   --undefined--
3.123438   --undefined--
3.133437   --undefined--
3.143438   --undefined--
3.153437   --undefined--
3.163438   --undefined--
3.173437   --undefined--
3.183438   --undefined--
3.193437   --undefined--
3.203438   --undefined--
3.213437   --undefined--
3.223438   --undefined--
3.233437   --undefined--
3.243438   --undefined--
3.253437   --undefined--
3.263438   --undefined--
3.273438   --undefined--
3.283438   --undefined--
3.293438   --undefined--
3.303438   --undefined--
3.313438   --undefined--
3.323438   --undefined--
3.333438   --undefined--
3.343438   --undefined--
3.353438   --undefined--
3.363437   --undefined--
3.373438   --undefined--
3.383437   --undefined--
3.393438   --undefined--
3.403437   --undefined--
3.413438   --undefined--
3.423437   --undefined--
3.433438   --undefined--
3.443437   --undefined--
3.453438   --undefined--
3.463437   --undefined--
3.473438   --undefined--
3.483437   --undefined--
3.493438   --undefined--
3.503437   --undefined--
3.513438   --undefined--
