Time_s   F0_Hz
0.020062   --undefined--
0.030062   --undefined--
0.040062   --undefined--
0.050062   --undefined--
0.060062   --undefined--
0.070062   --undefined--
0.080062   --undefined--
0.090062   --undefined--
0.100062   --undefined--
0.110062   --undefined--
0.120062   --undefined--
0.130062   --undefined--
0.140062   --undefined--
0.150062   --undefined--
0.160062   --undefined--
0.170062   --undefined--
0.180062   --undefined--
0.190062   --undefined--
0.200062   --undefined--
0.210062   --undefined--
0.220062   --undefined--
0.230062   --undefined--
0.240062   --undefined--
0.250062   --undefined--
0.260062   --undefined--
0.270062   --undefined--
0.280062   --undefined--
0.290063   --undefined--
0.300063   --undefined--
0.310062   --undefined--
0.320062   --undefined--
0.330062   --undefined--
0.340062   --undefined--
0.350062   --undefined--
0.360063   --undefined--
0.370063   --undefined--
0.380062   --undefined--
0.390062   --undefined--
0.400062   --undefined--
0.410062   --undefined--
0.420063   --undefined--
0.430063   --undefined--
0.440062   --undefined--
0.450062   --undefined--
0.460062   --undefined--
0.470062   --undefined--
0.480063   --undefined--
0.490063   --undefined--
0.500062   --undefined--
0.510062   --undefined--
0.520062   --undefined--
0.530062   --undefined--
0.540063   --undefined--
0.550063   --undefined--
0.560063   --undefined--
0.570063   --undefined--
0.580063   --undefined--
0.590063   --undefined--
0.600062   --undefined--
0.610062   --undefined--
0.620062   --undefined--
0.630062   --undefined--
0.640062   --undefined--
0.650062   --undefined--
0.660062   --undefined--
0.670063   --undefined--
0.680063   --undefined--
0.690063   --undefined--
0.700063   --undefined--
0.710063   --undefined--
0.720063   --undefined--
0.730062   --undefined--
0.740062   --undefined--
0.750062   --undefined--
0.760062   --undefined--
0.770062   --undefined--
0.780062   --undefined--
0.790063   --undefined--
0.800063   --undefined--
0.810063   --undefined--
0.820063   --undefined--
0.830063   --undefined--
0.840063   --undefined--
0.850063   --undefined--
0.860062   --undefined--
0.870062   --undefined--
0.880062   --undefined--
0.890062   --undefined--
0.900062   --undefined--
0.910062   --undefined--
0.920063   --undefined--
0.930063   --undefined--
0.940063   --undefined--
0.950063   --undefined--
0.960063   --undefined--
0.970063   --undefined--
0.980062   --undefined--
0.990062   --undefined--
1.000062   --undefined--
1.010062   --undefined--
1.020062   --undefined--
1.030062   --undefined--
1.040062   --undefined--
1.050062   --undefined--
1.060062   142.965437
1.070062   143.405586
1.080062   144.542263
1.090062   151.024040
1.100062   157.618152
1.110062   162.668204
1.120062   165.193659
1.130062   167.095504
1.140062   166.611649
1.150062   158.997961
1.160062   158.978129
1.170063   160.000880
1.180062   157.376693
1.190062   150.695568
1.200062   143.452839
1.210062   142.454701
1.220062   133.411170
1.230062   133.926559
1.240062   133.682065
1.250062   137.823234
1.260062   146.049298
1.270062   150.038867
1.280062   151.734260
1.290062   152.388923
1.300062   150.962208
1.310062   144.984125
1.320062   135.502208
1.330062   130.839900
1.340062   124.432408
1.350062   152.359005
1.360062   150.756951
1.370062   146.548638
1.380062   --undefined--
1.390062   --undefined--
1.400062   --undefined--
1.410062   --undefined--
1.420063   --undefined--
1.430062   --undefined--
1.440062   --undefined--
1.450062   --undefined--
1.460062   --undefined--
1.470062   --undefined--
1.480062   --undefined--
1.490062   163.087738
1.500062   162.187281
1.510062   164.764203
1.520062   172.619447
1.530062   177.828491
1.540062   181.463319
1.550062   182.009046
1.560062   178.744083
1.570062   172.856878
1.580062   163.206971
1.590062   162.023085
1.600062   163.192527
1.610062   --undefined--
1.620062   --undefined--
1.630062   --undefined--
1.640062   --undefined--
1.650062   --undefined--
1.660062   --undefined--
1.670063   --undefined--
1.680063   --undefined--
1.690062   182.486789
1.700062   180.287437
1.710062   169.513790
1.720062   166.526209
1.730062   160.573623
1.740062   156.315085
1.750062   152.178288
1.760062   145.741554
1.770062   141.847831
1.780062   138.968193
1.790062   138.726989
1.800062   135.725125
1.810062   134.472724
1.820062   133.491469
1.830062   130.189641
1.840062   126.879497
1.850062   123.883515
1.860062   123.141749
1.870062   129.009600
1.880062   129.670945
1.890062   130.676587
1.900062   131.482065
1.910062   132.437304
1.920063   134.033603
1.930063   135.273638
1.940062   136.160325
1.950062   136.523779
1.960062   136.953791
1.970062   136.986123
1.980062   136.956520
1.990062   131.734141
2.000062   132.267791
2.010063   131.538531
2.020062   134.872192
2.030063   138.170479
2.040062   140.988681
2.050063   142.215241
2.060062   141.397995
2.070062   139.540107
2.080062   131.082787
2.090062   129.282601
2.100062   128.676570
2.110062   130.606209
2.120062   128.621613
2.130062   113.445424
2.140062   110.250946
2.150062   109.817826
2.160062   118.646815
2.170062   136.834723
2.180063   136.318780
2.190062   135.261170
2.200063   135.387534
2.210062   138.733508
2.220063   144.395968
2.230062   149.219657
2.240063   155.847695
2.250062   159.897183
2.260063   162.724571
2.270062   166.497399
2.280063   172.209005
2.290062   173.619483
2.300063   173.247901
2.310062   171.940424
2.320063   168.669324
2.330062   160.029151
2.340062   --undefined--
2.350062   --undefined--
2.360062   --undefined--
2.370062   --undefined--
2.380062   --undefined--
2.390062   --undefined--
2.400062   --undefined--
2.410062   --undefined--
2.420062   --undefined--
2.430063   90.225924
2.440062   89.919596
2.450063   88.673200
2.460062   90.132991
2.470063   91.433889
2.480062   90.313479
2.490063   86.989918
2.500062   87.098008
2.510063   --undefined--
2.520062   --undefined--
2.530063   --undefined--
2.540062   --undefined--
2.550063   --undefined--
2.560062   --undefined--
2.570063   --undefined--
2.580062   --undefined--
2.590062   --undefined--
2.600062   --undefined--
2.610062   --undefined--
2.620062   --undefined--
2.630062   --undefined--
2.640062   --undefined--
2.650062   --undefined--
2.660062   --undefined--
2.670062   --undefined--
2.680063   --undefined--
2.690062   --undefined--
2.700063   --undefined--
2.710062   --undefined--
2.720063   --undefined--
2.730062   --undefined--
2.740063   --undefined--
2.750062   --undefined--
2.760063   --undefined--
2.770062   --undefined--
2.780063   --undefined--
2.790062   --undefined--
2.800063   --undefined--
2.810062   --undefined--
2.820063   --undefined--
2.830062   --undefined--
2.840062   --undefined--
2.850062   --undefined--
2.860062   --undefined--
