Time_s   F0_Hz
0.021656   --undefined--
0.031656   --undefined--
0.041656   --undefined--
0.051656   --undefined--
0.061656   --undefined--
0.071656   --undefined--
0.081656   --undefined--
0.091656   --undefined--
0.101656   --undefined--
0.111656   --undefined--
0.121656   --undefined--
0.131656   --undefined--
0.141656   --undefined--
0.151656   --undefined--
0.161656   --undefined--
0.171656   --undefined--
0.181656   --undefined--
0.191656   --undefined--
0.201656   --undefined--
0.211656   --undefined--
0.221656   --undefined--
0.231656   --undefined--
0.241656   --undefined--
0.251656   --undefined--
0.261656   --undefined--
0.271656   --undefined--
0.281656   --undefined--
0.291656   --undefined--
0.301656   --undefined--
0.311656   --undefined--
0.321656   --undefined--
0.331656   --undefined--
0.341656   --undefined--
0.351656   --undefined--
0.361656   --undefined--
0.371656   --undefined--
0.381656   --undefined--
0.391656   --undefined--
0.401656   --undefined--
0.411656   --undefined--
0.421656   --undefined--
0.431656   --undefined--
0.441656   --undefined--
0.451656   --undefined--
0.461656   --undefined--
0.471656   --undefined--
0.481656   --undefined--
0.491656   --undefined--
0.501656   --undefined--
0.511656   --undefined--
0.521656   114.216629
0.531656   113.240197
0.541656   113.012258
0.551656   110.841540
0.561656   110.549147
0.571656   110.292083
0.581656   110.134447
0.591656   110.078802
0.601656   110.065070
0.611656   112.992515
0.621656   112.300754
0.631656   113.806467
0.641656   114.832154
0.651656   116.236190
0.661656   116.189203
0.671656   116.434603
0.681656   118.375096
0.691656   118.467623
0.701656   118.684915
0.711656   118.799611
0.721656   --undefined--
0.731656   --undefined--
0.741656   --undefined--
0.751656   --undefined--
0.761656   --undefined--
0.771656   --undefined--
0.781656   --undefined--
0.791656   --undefined--
0.801656   --undefined--
0.811656   --undefined--
0.821656   --undefined--
0.831656   --undefined--
0.841656   --undefined--
0.851656   --undefined--
0.861656   --undefined--
0.871656   --undefined--
0.881656   --undefined--
0.891656   --undefined--
0.901656   --undefined--
0.911656   --undefined--
0.921656   --undefined--
0.931656   --undefined--
0.941656   --undefined--
0.951656   --undefined--
0.961656   --undefined--
0.971656   --undefined--
0.981656   --undefined--
0.991656   --undefined--
1.001656   --undefined--
1.011656   --undefined--
1.021656   --undefined--
1.031656   --undefined--
1.041656   --undefined--
1.051656   --undefined--
1.061656   --undefined--
1.071656   --undefined--
1.081656   --undefined--
1.091656   --undefined--
1.101656   --undefined--
1.111656   --undefined--
1.121656   --undefined--
1.131656   --undefined--
1.141656   --undefined--
1.151656   --undefined--
1.161656   --undefined--
1.171656   --undefined--
1.181656   --undefined--
1.191656   --undefined--
1.201656   --undefined--
1.211656   --undefined--
1.221656   --undefined--
1.231656   --undefined--
1.241656   --undefined--
1.251656   --undefined--
1.261656   --undefined--
1.271656   --undefined--
1.281656   --undefined--
1.291656   --undefined--
1.301656   --undefined--
1.311656   --undefined--
1.321656   --undefined--
1.331656   --undefined--
1.341656   --undefined--
1.351656   --undefined--
1.361656   --undefined--
1.371656   --undefined--
1.381656   --undefined--
1.391656   --undefined--
1.401656   --undefined--
1.411656   --undefined--
1.421656   --undefined--
1.431656   --undefined--
1.441656   --undefined--
1.451656   --undefined--
1.461656   --undefined--
1.471656   --undefined--
1.481656   --undefined--
1.491656   --undefined--
1.501656   --undefined--
1.511656   --undefined--
1.521656   --undefined--
1.531656   133.641447
1.541656   131.207107
1.551656   128.397391
1.561656   --undefined--
1.571656   --undefined--
1.581656   --undefined--
1.591656   --undefined--
1.601656   --undefined--
1.611656   --undefined--
1.621656   --undefined--
1.631656   --undefined--
1.641656   --undefined--
1.651656   --undefined--
