Time_s   F0_Hz
0.023531   --undefined--
0.033531   --undefined--
0.043531   --undefined--
0.053531   --undefined--
0.063531   --undefined--
0.073531   --undefined--
0.083531   --undefined--
0.093531   --undefined--
0.103531   --undefined--
0.113531   --undefined--
0.123531   --undefined--
0.133531   --undefined--
0.143531   --undefined--
0.153531   --undefined--
0.163531   --undefined--
0.173531   --undefined--
0.183531   --undefined--
0.193531   --undefined--
0.203531   --undefined--
0.213531   --undefined--
0.223531   --undefined--
0.233531   --undefined--
0.243531   --undefined--
0.253531   --undefined--
0.263531   --undefined--
0.273531   --undefined--
0.283531   --undefined--
0.293531   --undefined--
0.303531   --undefined--
0.313531   --undefined--
0.323531   --undefined--
0.333531   --undefined--
0.343531   --undefined--
0.353531   --undefined--
0.363531   --undefined--
0.373531   --undefined--
0.383531   --undefined--
0.393531   --undefined--
0.403531   --undefined--
0.413531   --undefined--
0.423531   --undefined--
0.433531   --undefined--
0.443531   --undefined--
0.453531   --undefined--
0.463531   --undefined--
0.473531   --undefined--
0.483531   --undefined--
0.493531   --undefined--
0.503531   --undefined--
0.513531   --undefined--
0.523531   --undefined--
0.533531   --undefined--
0.543531   --undefined--
0.553531   --undefined--
0.563531   --undefined--
0.573531   --undefined--
0.583531   --undefined--
0.593531   --undefined--
0.603531   --undefined--
0.613531   --undefined--
0.623531   --undefined--
0.633531   --undefined--
0.643531   --undefined--
0.653531   --undefined--
0.663531   --undefined--
0.673531   --undefined--
0.683531   --undefined--
0.693531   --undefined--
0.703531   --undefined--
0.713531   --undefined--
0.723531   --undefined--
0.733531   --undefined--
0.743531   --undefined--
0.753531   --undefined--
0.763531   --undefined--
0.773531   --undefined--
0.783531   --undefined--
0.793531   --undefined--
0.803531   --undefined--
0.813531   --undefined--
0.823531   --undefined--
0.833531   --undefined--
0.843531   --undefined--
0.853531   --undefined--
0.863531   --undefined--
0.873531   --undefined--
0.883531   --undefined--
0.893531   --undefined--
0.903531   --undefined--
0.913531   --undefined--
0.923531   --undefined--
0.933531   --undefined--
0.943531   --undefined--
0.953531   --undefined--
0.963531   --undefined--
0.973531   --undefined--
0.983531   --undefined--
0.993531   --undefined--
1.003531   --undefined--
1.013531   --undefined--
1.023531   151.719263
1.033531   149.907237
1.043531   146.043510
1.053531   143.377482
1.063531   144.083655
1.073531   144.721128
1.083531   145.247810
1.093531   152.775008
1.103531   156.403447
1.113531   159.961637
1.123531   163.396860
1.133531   167.925902
1.143531   171.666731
1.153531   173.511336
1.163531   173.637938
1.173531   174.068958
1.183531   172.770190
1.193531   170.793637
1.203531   166.826030
1.213531   160.931090
1.223531   156.431557
1.233531   149.549504
1.243531   140.777226
1.253531   134.288946
1.263531   128.218719
1.273531   116.943419
1.283531   116.061296
1.293531   113.042567
1.303531   112.713622
1.313531   112.696284
1.323531   110.739554
1.333531   109.811750
1.343531   107.202137
1.353531   109.176264
1.363531   112.147046
1.373531   110.527106
1.383531   107.581780
1.393531   --undefined--
1.403531   --undefined--
1.413531   --undefined--
1.423531   --undefined--
1.433531   --undefined--
1.443531   149.912959
1.453531   160.401610
1.463531   166.111055
1.473531   167.099678
1.483531   --undefined--
1.493531   --undefined--
1.503531   --undefined--
1.513531   --undefined--
1.523531   --undefined--
1.533531   --undefined--
1.543531   --undefined--
1.553531   --undefined--
1.563531   139.756748
1.573531   135.422679
1.583531   125.811748
1.593531   123.106231
1.603531   122.468843
1.613531   122.658967
1.623531   122.508607
1.633531   120.849384
1.643531   118.089894
1.653531   116.535240
1.663531   --undefined--
1.673531   --undefined--
1.683531   --undefined--
1.693531   --undefined--
1.703531   --undefined--
1.713531   --undefined--
1.723531   --undefined--
1.733531   --undefined--
1.743531   --undefined--
1.753531   --undefined--
1.763531   --undefined--
1.773531   --undefined--
1.783531   --undefined--
1.793531   --undefined--
1.803531   --undefined--
1.813531   200.147794
1.823531   185.840399
1.833531   183.562559
1.843531   181.658223
1.853531   179.052609
1.863531   176.211521
1.873531   169.165475
1.883531   164.660918
1.893531   164.217068
1.903531   167.590793
1.913531   173.586483
1.923531   178.987808
1.933531   181.408953
1.943531   182.849428
1.953531   183.914839
1.963531   182.019594
1.973531   179.725762
1.983531   178.360424
1.993531   174.332426
2.003531   172.184816
2.013531   169.147148
2.023531   164.905239
2.033531   159.658534
2.043531   156.912042
2.053531   153.972475
2.063531   149.492252
2.073531   139.958527
2.083531   142.750207
2.093531   145.595713
2.103531   145.424004
2.113531   144.150037
2.123531   142.561038
2.133531   140.482561
2.143531   138.563270
2.153531   137.577454
2.163531   136.854307
2.173531   136.644937
2.183531   137.069967
2.193531   137.186383
2.203531   137.506573
2.213531   137.204719
2.223531   131.438522
2.233531   127.162051
2.243531   136.573197
2.253531   130.799083
2.263531   130.485587
2.273531   133.462445
2.283531   134.033168
2.293531   132.890320
2.303531   131.305432
2.313531   129.342416
2.323531   127.809480
2.333531   122.868506
2.343531   120.148020
2.353531   120.034687
2.363531   114.099866
2.373531   116.701506
2.383531   116.241955
2.393531   123.286219
2.403531   138.020762
2.413531   137.418405
2.423531   135.980218
2.433531   136.444598
2.443531   138.952522
2.453531   141.035237
2.463531   143.010408
2.473531   143.660233
2.483531   143.060759
2.493531   139.423123
2.503531   136.125300
2.513531   133.677757
2.523531   131.203109
2.533531   129.820539
2.543531   128.219626
2.553531   124.631172
2.563531   121.481683
2.573531   118.132757
2.583531   115.601899
2.593531   112.197406
2.603531   109.959340
2.613531   105.911726
2.623531   102.077965
2.633531   120.243316
2.643531   118.612037
2.653531   119.758541
2.663531   --undefined--
2.673531   --undefined--
2.683531   --undefined--
2.693531   --undefined--
2.703531   --undefined--
2.713531   --undefined--
2.723531   --undefined--
2.733531   --undefined--
2.743531   --undefined--
2.753531   --undefined--
2.763531   --undefined--
2.773531   --undefined--
2.783531   --undefined--
2.793531   --undefined--
2.803531   --undefined--
2.813531   --undefined--
2.823531   --undefined--
2.833531   --undefined--
2.843531   --undefined--
2.853531   --undefined--
2.863531   --undefined--
2.873531   --undefined--
2.883531   --undefined--
2.893531   --undefined--
2.903531   --undefined--
2.913531   --undefined--
2.923531   --undefined--
2.933531   --undefined--
2.943531   --undefined--
2.953531   --undefined--
2.963531   --undefined--
2.973531   --undefined--
2.983531   --undefined--
2.993531   --undefined--
3.003531   --undefined--
3.013531   --undefined--
3.023531   --undefined--
3.033531   --undefined--
3.043531   --undefined--
3.053531   --undefined--
3.063531   --undefined--
3.073531   --undefined--
3.083531   --undefined--
3.093531   --undefined--
3.103531   --undefined--
3.113531   --undefined--
3.123531   --undefined--
3.133531   --undefined--
3.143531   --undefined--
3.153531   --undefined--
3.163531   --undefined--
3.173531   --undefined--
3.183531   --undefined--
3.193531   --undefined--
3.203531   --undefined--
3.213531   --undefined--
3.223531   --undefined--
3.233531   --undefined--
3.243531   --undefined--
3.253531   --undefined--
3.263531   --undefined--
3.273531   --undefined--
3.283531   --undefined--
3.293531   --undefined--
3.303531   --undefined--
3.313531   --undefined--
3.323531   --undefined--
3.333531   --undefined--
3.343531   --undefined--
3.353531   --undefined--
3.363531   --undefined--
3.373531   --undefined--
3.383531   --undefined--
3.393531   --undefined--
3.403531   --undefined--
3.413531   --undefined--
3.423531   --undefined--
3.433531   --undefined--
3.443531   --undefined--
3.453531   --undefined--
3.463531   --undefined--
3.473531   --undefined--
3.483531   --undefined--
3.493531   --undefined--
