Time_s   F0_Hz
0.021202   --undefined--
0.031202   --undefined--
0.041202   --undefined--
0.051202   --undefined--
0.061202   --undefined--
0.071202   --undefined--
0.081202   --undefined--
0.091202   --undefined--
0.101202   --undefined--
0.111202   --undefined--
0.121202   --undefined--
0.131202   --undefined--
0.141202   --undefined--
0.151202   --undefined--
0.161202   --undefined--
0.171202   --undefined--
0.181202   --undefined--
0.191202   --undefined--
0.201202   --undefined--
0.211202   --undefined--
0.221202   --undefined--
0.231202   --undefined--
0.241202   --undefined--
0.251202   --undefined--
0.261202   159.417182
0.271202   159.067904
0.281202   151.923939
0.291202   147.217578
0.301202   144.740188
0.311202   142.663031
0.321202   140.138529
0.331202   137.585133
0.341202   136.191690
0.351202   135.722645
0.361202   135.497167
0.371202   135.390570
0.381202   135.131326
0.391202   135.013285
0.401202   133.240750
0.411202   133.492639
0.421202   134.134710
0.431202   135.637599
0.441202   135.640178
0.451202   134.682053
0.461202   132.464468
0.471202   120.567015
0.481202   120.703139
0.491202   125.028436
0.501202   127.023926
0.511202   129.063898
0.521202   133.029188
0.531202   125.261514
0.541202   139.716323
0.551202   155.227261
0.561202   159.752344
0.571202   142.684688
0.581202   133.269141
0.591202   129.452991
0.601202   128.248837
0.611202   128.400092
0.621202   124.252746
0.631202   132.412029
0.641202   137.165934
0.651202   136.982008
0.661202   137.621115
0.671202   137.621145
0.681202   137.917652
0.691202   137.677854
0.701202   142.746693
0.711202   145.713828
0.721202   145.464897
0.731202   --undefined--
0.741202   --undefined--
0.751202   --undefined--
0.761202   --undefined--
0.771202   --undefined--
0.781202   123.228342
0.791202   131.783822
0.801202   131.223077
0.811202   133.159802
0.821202   --undefined--
0.831202   --undefined--
0.841202   --undefined--
0.851202   170.031341
0.861202   177.225954
0.871202   168.939828
0.881202   168.362776
0.891202   171.500457
0.901202   176.407407
0.911202   182.438175
0.921202   188.063547
0.931202   193.509111
0.941202   198.550101
0.951202   202.855721
0.961202   205.583798
0.971202   206.455527
0.981202   204.960955
0.991202   202.494332
1.001202   198.726297
1.011202   193.258831
1.021202   182.201284
1.031202   182.048283
1.041202   180.783877
1.051202   178.047619
1.061202   174.622354
1.071202   175.379361
1.081202   165.193058
1.091202   155.308459
1.101202   153.223381
1.111202   150.509915
1.121202   144.101328
1.131202   135.610466
1.141202   128.524138
1.151202   127.024298
1.161202   123.303300
1.171202   119.141420
1.181202   87.809969
1.191202   153.045157
1.201202   156.780971
1.211202   169.677292
1.221202   166.687757
1.231202   172.502318
1.241202   175.130864
1.251202   --undefined--
1.261202   --undefined--
1.271202   --undefined--
1.281202   --undefined--
1.291202   --undefined--
1.301202   --undefined--
1.311202   --undefined--
1.321202   --undefined--
1.331202   --undefined--
1.341202   156.900095
1.351202   161.531881
1.361202   163.173259
1.371202   140.874631
1.381202   131.508796
1.391202   127.464239
1.401202   124.658679
1.411202   123.232588
1.421202   122.546357
1.431202   121.864200
1.441202   120.929844
1.451202   122.067458
1.461202   121.856638
1.471202   124.441672
1.481202   125.544377
1.491202   131.550782
1.501202   154.805116
1.511202   140.758895
1.521202   --undefined--
1.531202   --undefined--
1.541202   --undefined--
1.551202   --undefined--
1.561202   --undefined--
1.571202   --undefined--
1.581202   --undefined--
1.591202   --undefined--
1.601202   --undefined--
1.611202   --undefined--
1.621202   --undefined--
1.631202   --undefined--
1.641202   --undefined--
1.651202   --undefined--
1.661202   --undefined--
1.671202   --undefined--
1.681202   --undefined--
1.691202   --undefined--
1.701202   --undefined--
1.711202   --undefined--
1.721202   --undefined--
1.731202   --undefined--
1.741202   --undefined--
1.751202   186.175825
1.761202   190.191709
1.771202   179.637593
1.781202   177.240657
1.791202   177.739421
1.801202   179.650228
1.811202   180.661131
1.821202   180.054849
1.831202   178.280813
1.841202   175.625633
1.851202   172.465967
1.861202   167.613545
1.871202   161.823511
1.881202   154.102024
1.891202   149.449690
1.901202   140.834673
1.911202   134.172223
1.921202   161.386569
1.931202   171.232955
1.941202   173.314741
1.951202   176.944309
1.961202   --undefined--
1.971202   --undefined--
1.981202   --undefined--
1.991202   --undefined--
2.001202   --undefined--
2.011202   --undefined--
2.021202   173.772720
2.031202   171.610799
2.041202   174.483326
2.051202   185.242481
2.061202   170.141924
2.071202   172.579679
2.081202   170.786933
2.091202   --undefined--
2.101202   --undefined--
2.111202   --undefined--
2.121202   --undefined--
2.131202   159.540606
2.141202   150.068198
2.151202   145.157778
2.161202   125.044699
2.171202   148.489792
2.181202   154.044234
2.191202   146.340759
2.201202   136.015403
2.211202   131.166352
2.221202   129.212976
2.231202   127.630355
2.241202   126.514525
2.251202   126.324508
2.261202   125.609276
2.271202   123.251838
2.281202   123.631718
2.291202   123.071576
2.301202   120.213324
2.311202   114.049473
2.321202   114.728166
2.331202   124.618160
2.341202   126.004146
2.351202   128.974914
2.361202   --undefined--
2.371202   --undefined--
2.381202   146.156660
2.391202   143.000521
2.401202   130.548891
2.411202   130.445475
2.421202   133.741522
2.431202   138.042122
2.441202   135.578336
2.451202   130.954559
2.461202   130.650089
2.471202   130.597939
2.481202   121.387657
2.491202   175.825017
2.501202   168.756936
2.511202   177.081432
2.521202   179.652018
2.531202   181.558505
2.541202   181.250677
2.551202   183.596042
2.561202   185.826890
2.571202   188.645354
2.581202   193.123535
2.591202   195.485735
2.601202   197.278837
2.611202   199.538716
2.621202   199.052614
2.631202   201.240547
2.641202   207.816816
2.651202   204.844190
2.661202   204.282623
2.671202   210.192098
2.681202   210.115964
2.691202   212.742716
2.701202   212.615275
2.711202   210.511204
2.721202   214.297920
2.731202   211.533616
2.741202   214.726291
2.751202   226.383637
2.761202   219.684483
2.771202   214.811903
2.781202   219.510819
2.791202   219.473634
2.801202   225.779402
2.811202   221.834968
2.821202   213.007050
2.831202   214.815716
2.841202   213.176787
2.851202   --undefined--
2.861202   --undefined--
2.871202   --undefined--
2.881202   --undefined--
2.891202   --undefined--
2.901202   --undefined--
2.911202   --undefined--
2.921202   --undefined--
2.931202   --undefined--
2.941202   192.830042
2.951202   185.751520
2.961202   185.277361
2.971202   193.077557
2.981202   198.324084
2.991202   --undefined--
3.001202   --undefined--
3.011202   --undefined--
3.021202   197.315689
3.031202   202.746609
3.041202   --undefined--
3.051202   --undefined--
3.061202   --undefined--
3.071202   --undefined--
3.081202   --undefined--
3.091202   168.126455
3.101202   168.594797
3.111202   173.907385
3.121202   162.897423
3.131202   146.559179
3.141202   143.723782
3.151202   144.450381
3.161202   141.336532
3.171202   140.016565
3.181202   138.764724
3.191202   137.807887
3.201202   138.559794
3.211202   143.312852
3.221202   151.024261
3.231202   158.012463
3.241202   167.376189
3.251202   175.702674
3.261202   178.644215
3.271202   178.595225
3.281202   169.872329
3.291202   165.744229
3.301202   166.329921
3.311202   168.394355
3.321202   164.200942
3.331202   156.824965
3.341202   150.754889
3.351202   159.465925
3.361202   163.945043
3.371202   154.193212
3.381202   144.228512
3.391202   144.807753
3.401202   146.951434
3.411202   145.809466
3.421202   143.378848
3.431202   146.300097
3.441202   152.597537
3.451202   151.945471
3.461202   151.950912
3.471202   151.980202
3.481202   151.617696
3.491202   150.983377
3.501202   150.462994
3.511202   149.293723
3.521202   148.165131
3.531202   145.801333
3.541202   145.297216
3.551202   139.216547
3.561202   151.997495
3.571202   150.066040
3.581202   150.353810
3.591202   --undefined--
3.601202   --undefined--
3.611202   146.173463
3.621202   155.065997
3.631202   155.698812
3.641202   --undefined--
3.651202   --undefined--
3.661202   --undefined--
3.671202   --undefined--
3.681202   --undefined--
3.691202   152.327613
3.701202   152.015708
3.711202   152.660080
3.721202   170.981102
3.731202   148.614883
3.741202   140.252556
3.751202   130.056928
3.761202   127.660422
3.771202   126.593838
3.781202   125.666259
3.791202   125.630355
3.801202   122.609704
3.811202   120.749243
3.821202   120.855103
3.831202   122.281954
3.841202   --undefined--
3.851202   126.607317
3.861202   118.783545
3.871202   122.680022
3.881202   128.958276
3.891202   --undefined--
3.901202   --undefined--
3.911202   --undefined--
3.921202   128.363010
3.931202   129.554475
3.941202   129.585376
3.951202   130.017502
3.961202   142.013997
3.971202   --undefined--
3.981202   --undefined--
3.991202   --undefined--
4.001202   --undefined--
4.011202   --undefined--
4.021202   --undefined--
4.031202   --undefined--
4.041202   --undefined--
4.051202   --undefined--
4.061202   --undefined--
4.071202   --undefined--
4.081202   --undefined--
4.091202   --undefined--
4.101202   --undefined--
4.111202   --undefined--
4.121202   --undefined--
4.131202   --undefined--
4.141202   --undefined--
4.151202   --undefined--
4.161202   --undefined--
4.171202   --undefined--
4.181202   --undefined--
4.191202   --undefined--
4.201202   --undefined--
4.211202   --undefined--
4.221202   --undefined--
4.231202   --undefined--
4.241202   --undefined--
4.251202   --undefined--
4.261202   --undefined--
4.271202   --undefined--
4.281202   --undefined--
4.291202   --undefined--
4.301202   --undefined--
4.311202   --undefined--
4.321202   --undefined--
4.331202   --undefined--
4.341202   --undefined--
4.351202   --undefined--
4.361202   --undefined--
4.371202   --undefined--
4.381202   --undefined--
4.391202   --undefined--
