Time_s   F0_Hz
0.020692   --undefined--
0.030692   --undefined--
0.040692   --undefined--
0.050692   --undefined--
0.060692   --undefined--
0.070692   --undefined--
0.080692   --undefined--
0.090692   --undefined--
0.100692   --undefined--
0.110692   --undefined--
0.120692   --undefined--
0.130692   261.847603
0.140692   246.728810
0.150692   227.024362
0.160692   217.135366
0.170692   205.340712
0.180692   192.417995
0.190692   182.357029
0.200692   178.254016
0.210692   175.196625
0.220692   171.264196
0.230692   160.868523
0.240692   139.755237
0.250692   133.044900
0.260692   133.829031
0.270692   163.371432
0.280692   158.555721
0.290692   155.623676
0.300692   147.118901
0.310692   145.462445
0.320692   143.225593
0.330692   141.081507
0.340692   139.035363
0.350692   135.772151
0.360692   135.316269
0.370692   135.321501
0.380692   133.332369
0.390692   134.469853
0.400692   135.055314
0.410692   134.907864
0.420692   133.536822
0.430692   130.918890
0.440692   133.853028
0.450692   133.902401
0.460692   130.658378
0.470692   127.391818
0.480692   130.487610
0.490692   131.061238
0.500692   125.543475
0.510692   138.451773
0.520692   137.423663
0.530692   137.552571
0.540692   134.556347
0.550692   135.521007
0.560692   136.332258
0.570692   136.779950
0.580692   140.700089
0.590692   130.958911
0.600692   194.705961
0.610692   190.455852
0.620692   189.105210
0.630692   173.679850
0.640692   170.651065
0.650692   160.371860
0.660692   150.132668
0.670692   --undefined--
0.680692   --undefined--
0.690692   --undefined--
0.700692   --undefined--
0.710692   --undefined--
0.720692   --undefined--
0.730692   --undefined--
0.740692   186.339967
0.750692   181.607463
0.760692   177.717528
0.770692   167.977646
0.780692   155.844835
0.790692   160.290355
0.800692   180.312313
0.810692   170.731990
0.820692   173.767277
0.830692   174.604855
0.840692   175.214022
0.850692   175.025443
0.860692   165.869765
0.870692   --undefined--
0.880692   --undefined--
0.890692   --undefined--
0.900692   --undefined--
0.910692   --undefined--
0.920692   --undefined--
0.930692   --undefined--
0.940692   --undefined--
0.950692   --undefined--
0.960692   --undefined--
0.970692   --undefined--
0.980692   192.195687
0.990692   178.955511
1.000692   170.199342
1.010692   164.011410
1.020692   156.574215
1.030692   173.600054
1.040692   174.621388
1.050692   166.227766
1.060692   161.314572
1.070692   159.028112
1.080692   157.423936
1.090692   156.183004
1.100692   154.618520
1.110692   152.298781
1.120692   148.072149
1.130692   149.436552
1.140692   148.609788
1.150692   147.691915
1.160692   147.725796
1.170692   145.403713
1.180692   139.757498
1.190692   140.401220
1.200692   144.096295
1.210692   154.821615
1.220692   151.456750
1.230692   154.184608
1.240692   149.393292
1.250692   162.953498
1.260692   155.116437
1.270692   151.843928
1.280692   152.083338
1.290692   150.970408
1.300692   149.916538
1.310692   143.193751
1.320692   135.252529
1.330692   --undefined--
1.340692   --undefined--
1.350692   --undefined--
1.360692   --undefined--
1.370692   --undefined--
1.380692   157.284755
1.390692   149.634199
1.400692   149.227823
1.410692   150.926597
1.420692   170.998534
1.430692   158.810574
1.440692   157.176454
1.450692   153.699078
1.460692   149.884596
1.470692   146.885381
1.480692   144.295311
1.490692   140.625291
1.500692   135.240823
1.510692   130.900462
1.520692   131.622743
1.530692   141.388167
1.540692   152.292362
1.550692   154.822849
1.560692   149.123856
1.570692   151.365622
1.580692   153.764161
1.590692   150.375857
1.600692   150.005539
1.610692   151.254409
1.620692   --undefined--
1.630692   --undefined--
1.640692   150.290953
1.650692   148.910035
1.660692   145.504551
1.670692   142.890950
1.680692   138.211031
1.690692   131.615036
1.700692   128.749211
1.710692   --undefined--
1.720692   --undefined--
1.730692   --undefined--
1.740692   --undefined--
1.750692   145.890983
1.760692   145.801871
1.770692   --undefined--
1.780692   --undefined--
1.790692   --undefined--
1.800692   146.471300
1.810692   144.081166
1.820692   136.084872
1.830692   136.627289
1.840692   136.501747
1.850692   132.039350
1.860692   132.649551
1.870692   142.784278
1.880692   153.467947
1.890692   142.763694
1.900692   140.620370
1.910692   140.090021
1.920692   134.034333
1.930692   138.799552
1.940692   131.999241
1.950692   139.567136
1.960692   140.243240
1.970692   145.098457
1.980692   146.756688
1.990692   --undefined--
2.000692   131.358172
2.010692   131.385950
2.020692   126.605822
2.030692   136.461973
2.040692   129.304865
