Time_s   F0_Hz
0.021111   --undefined--
0.031111   --undefined--
0.041111   --undefined--
0.051111   --undefined--
0.061111   --undefined--
0.071111   --undefined--
0.081111   --undefined--
0.091111   --undefined--
0.101111   --undefined--
0.111111   --undefined--
0.121111   --undefined--
0.131111   --undefined--
0.141111   --undefined--
0.151111   --undefined--
0.161111   --undefined--
0.171111   --undefined--
0.181111   --undefined--
0.191111   165.934449
0.201111   163.768404
0.211111   158.941649
0.221111   155.018890
0.231111   151.672665
0.241111   147.643714
0.251111   145.428088
0.261111   142.492038
0.271111   138.333961
0.281111   132.691038
0.291111   129.300677
0.301111   127.330900
0.311111   128.626852
0.321111   126.165440
0.331111   123.868807
0.341111   128.968120
0.351111   131.062558
0.361111   128.518551
0.371111   128.994272
0.381111   130.541881
0.391111   131.267621
0.401111   131.408547
0.411111   130.773882
0.421111   129.197663
0.431111   128.215431
0.441111   126.653006
0.451111   125.598945
0.461111   126.449974
0.471111   128.081866
0.481111   143.315425
0.491111   143.133577
0.501111   134.471558
0.511111   123.297677
0.521111   127.106911
0.531111   132.841934
0.541111   131.387055
0.551111   --undefined--
0.561111   --undefined--
0.571111   --undefined--
0.581111   --undefined--
0.591111   --undefined--
0.601111   --undefined--
0.611111   --undefined--
0.621111   --undefined--
0.631111   --undefined--
0.641111   --undefined--
0.651111   --undefined--
0.661111   --undefined--
0.671111   133.587256
0.681111   130.448835
0.691111   132.072400
0.701111   --undefined--
0.711111   --undefined--
0.721111   --undefined--
0.731111   --undefined--
0.741111   --undefined--
0.751111   137.723491
0.761111   134.577817
0.771111   136.538619
0.781111   --undefined--
0.791111   --undefined--
0.801111   --undefined--
0.811111   --undefined--
0.821111   --undefined--
0.831111   --undefined--
0.841111   --undefined--
0.851111   --undefined--
0.861111   --undefined--
0.871111   --undefined--
0.881111   --undefined--
0.891111   --undefined--
0.901111   --undefined--
0.911111   --undefined--
0.921111   --undefined--
0.931111   --undefined--
0.941111   --undefined--
0.951111   --undefined--
0.961111   --undefined--
0.971111   --undefined--
0.981111   --undefined--
0.991111   --undefined--
1.001111   --undefined--
1.011111   --undefined--
1.021111   --undefined--
1.031111   --undefined--
1.041111   --undefined--
1.051111   --undefined--
1.061111   --undefined--
1.071111   --undefined--
1.081111   --undefined--
1.091111   --undefined--
1.101111   --undefined--
1.111111   --undefined--
1.121111   --undefined--
1.131111   --undefined--
1.141111   --undefined--
1.151111   --undefined--
1.161111   --undefined--
1.171111   --undefined--
1.181111   --undefined--
1.191111   --undefined--
1.201111   --undefined--
1.211111   151.693770
1.221111   146.670577
1.231111   139.503525
1.241111   130.762071
1.251111   123.346666
1.261111   121.910485
1.271111   121.451956
1.281111   --undefined--
1.291111   --undefined--
1.301111   163.517270
1.311111   153.452778
1.321111   142.396383
1.331111   140.965353
1.341111   138.854218
1.351111   136.797466
1.361111   135.090560
1.371111   133.315800
1.381111   131.363595
1.391111   129.706182
1.401111   128.152307
1.411111   125.520984
1.421111   121.950956
1.431111   122.285126
1.441111   121.225076
1.451111   120.422725
1.461111   120.644450
1.471111   119.203838
1.481111   119.355297
1.491111   119.216382
1.501111   117.965549
1.511111   118.370683
1.521111   118.200087
1.531111   117.210142
1.541111   116.630988
1.551111   117.108072
1.561111   120.311773
1.571111   120.612137
1.581111   120.756262
1.591111   120.165011
1.601111   119.636556
1.611111   119.081864
1.621111   118.917374
1.631111   119.687949
1.641111   120.122232
1.651111   120.619253
1.661111   122.106687
1.671111   120.664062
1.681111   120.839148
1.691111   120.151316
1.701111   121.379163
1.711111   119.840325
1.721111   125.452969
1.731111   126.744953
1.741111   123.000202
1.751111   112.952148
1.761111   122.513349
1.771111   120.984187
1.781111   120.702815
1.791111   --undefined--
1.801111   --undefined--
1.811111   --undefined--
1.821111   126.460911
1.831111   123.803868
1.841111   120.862525
1.851111   132.594065
1.861111   --undefined--
1.871111   --undefined--
1.881111   --undefined--
1.891111   --undefined--
1.901111   --undefined--
1.911111   --undefined--
1.921111   --undefined--
1.931111   --undefined--
1.941111   --undefined--
1.951111   --undefined--
1.961111   --undefined--
1.971111   --undefined--
1.981111   --undefined--
1.991111   --undefined--
2.001111   --undefined--
2.011111   --undefined--
2.021111   --undefined--
2.031111   --undefined--
2.041111   --undefined--
2.051111   --undefined--
2.061111   --undefined--
2.071111   --undefined--
2.081111   --undefined--
2.091111   --undefined--
2.101111   --undefined--
2.111111   --undefined--
2.121111   --undefined--
2.131111   --undefined--
2.141111   --undefined--
2.151111   --undefined--
2.161111   --undefined--
2.171111   --undefined--
2.181111   --undefined--
2.191111   --undefined--
2.201111   --undefined--
2.211111   --undefined--
2.221111   --undefined--
2.231111   --undefined--
2.241111   --undefined--
2.251111   --undefined--
2.261111   --undefined--
2.271111   --undefined--
2.281111   --undefined--
2.291111   --undefined--
2.301111   --undefined--
2.311111   --undefined--
2.321111   --undefined--
2.331111   --undefined--
2.341111   --undefined--
2.351111   --undefined--
2.361111   --undefined--
2.371111   --undefined--
2.381111   --undefined--
2.391111   --undefined--
2.401111   --undefined--
2.411111   --undefined--
2.421111   --undefined--
2.431111   --undefined--
2.441111   --undefined--
2.451111   --undefined--
2.461111   --undefined--
2.471111   162.592438
2.481111   151.280792
2.491111   141.767458
2.501111   135.323577
2.511111   132.888383
2.521111   132.594661
2.531111   134.961013
2.541111   135.764662
2.551111   138.079774
2.561111   142.453476
2.571111   146.731384
2.581111   150.467778
2.591111   151.465527
2.601111   144.221541
2.611111   143.985412
2.621111   154.718362
2.631111   147.281258
2.641111   147.292192
2.651111   147.439432
2.661111   --undefined--
2.671111   --undefined--
2.681111   --undefined--
2.691111   --undefined--
2.701111   --undefined--
2.711111   --undefined--
2.721111   --undefined--
2.731111   --undefined--
2.741111   143.427351
2.751111   150.251119
2.761111   214.143299
2.771111   195.803914
2.781111   189.959855
2.791111   191.820313
2.801111   190.981720
2.811111   191.289776
