Time_s   F0_Hz
0.024354   --undefined--
0.034354   --undefined--
0.044354   --undefined--
0.054354   --undefined--
0.064354   --undefined--
0.074354   --undefined--
0.084354   --undefined--
0.094354   --undefined--
0.104354   --undefined--
0.114354   --undefined--
0.124354   363.628180
0.134354   362.831962
0.144354   354.826163
0.154354   293.990640
0.164354   249.630725
0.174354   215.396454
0.184354   192.931669
0.194354   176.540030
0.204354   167.381545
0.214354   152.284838
0.224354   142.084641
0.234354   136.685593
0.244354   172.107700
0.254354   157.848200
0.264354   159.070181
0.274354   150.868178
0.284354   140.722974
0.294354   133.221869
0.304354   157.277065
0.314354   157.837794
0.324354   154.279866
0.334354   140.971724
0.344354   138.796452
0.354354   143.317317
0.364354   151.009072
0.374354   147.248666
0.384354   144.490031
0.394354   --undefined--
0.404354   --undefined--
0.414354   --undefined--
0.424354   --undefined--
0.434354   167.801391
0.444354   156.503300
0.454354   150.948500
0.464354   149.119097
0.474354   146.715131
0.484354   143.269349
0.494354   139.085105
0.504354   131.558009
0.514354   135.966168
0.524354   143.338992
0.534354   147.592857
0.544354   148.782798
0.554354   151.585795
0.564354   151.847986
0.574354   152.085884
0.584354   160.484792
0.594354   149.768686
0.604354   144.395739
0.614354   145.521712
0.624354   144.710247
0.634354   143.877907
0.644354   144.035634
0.654354   142.102765
0.664354   136.453600
0.674354   131.111040
0.684354   130.340770
0.694354   143.591393
0.704354   143.952389
0.714354   143.829491
0.724354   145.781089
0.734354   146.241575
0.744354   --undefined--
0.754354   --undefined--
0.764354   --undefined--
0.774354   --undefined--
0.784354   173.898962
0.794354   153.683615
0.804354   145.137295
0.814354   140.507400
0.824354   131.786858
0.834354   130.756602
0.844354   131.215077
0.854354   126.064067
0.864354   130.054415
0.874354   129.428061
0.884354   129.863460
0.894354   140.677038
0.904354   140.046429
0.914354   133.732994
0.924354   131.309716
0.934354   124.638341
0.944354   119.970871
0.954354   127.007414
0.964354   120.904151
0.974354   129.163322
0.984354   131.908792
0.994354   136.433517
1.004354   134.926024
1.014354   146.904164
1.024354   170.079655
1.034354   145.154330
1.044354   136.902749
1.054354   130.671485
1.064354   126.250805
1.074354   114.218341
1.084354   115.267721
1.094354   127.824818
1.104354   133.350197
1.114354   135.106815
1.124354   135.132120
1.134354   148.708927
1.144354   162.727220
1.154354   147.254893
1.164354   143.918391
1.174354   140.751505
1.184354   137.153304
1.194354   133.242344
1.204354   129.962736
1.214354   126.902140
1.224354   123.782956
1.234354   121.965841
1.244354   122.030285
1.254354   128.328191
1.264354   127.157905
1.274354   133.820208
1.284354   133.669809
1.294354   131.973574
1.304354   132.946657
1.314354   131.663285
1.324354   130.501010
1.334354   129.577233
1.344354   128.605160
1.354354   127.023755
1.364354   124.591592
1.374354   120.304345
1.384354   121.414761
1.394354   119.160585
1.404354   117.558641
1.414354   116.229264
1.424354   115.240624
1.434354   139.147065
1.444354   139.984364
1.454354   136.358320
1.464354   132.426332
1.474354   133.166682
1.484354   137.613844
1.494354   143.822067
1.504354   154.067575
1.514354   162.794714
1.524354   172.181001
1.534354   181.003701
1.544354   185.966260
1.554354   189.914660
1.564354   192.004782
1.574354   192.765608
1.584354   192.155487
1.594354   182.594671
1.604354   178.444965
1.614354   167.423427
1.624354   159.766973
1.634354   176.894939
1.644354   175.971934
1.654354   175.927843
1.664354   151.195349
1.674354   149.251798
1.684354   --undefined--
1.694354   --undefined--
1.704354   --undefined--
1.714354   --undefined--
1.724354   --undefined--
1.734354   --undefined--
1.744354   159.645254
1.754354   155.579506
1.764354   149.203750
1.774354   143.439937
1.784354   140.439029
1.794354   137.523295
1.804354   135.287233
1.814354   130.667096
1.824354   127.840230
1.834354   128.996319
1.844354   129.016990
1.854354   128.826612
1.864354   128.158642
1.874354   128.176011
1.884354   126.790760
1.894354   125.356867
1.904354   123.327127
1.914354   122.191838
1.924354   120.696200
1.934354   115.257744
1.944354   --undefined--
1.954354   --undefined--
1.964354   --undefined--
1.974354   --undefined--
1.984354   --undefined--
1.994354   --undefined--
2.004354   --undefined--
2.014354   --undefined--
2.024354   --undefined--
2.034354   --undefined--
2.044354   --undefined--
2.054354   160.604798
2.064354   141.173559
2.074354   137.132869
2.084354   135.059117
2.094354   131.509082
2.104354   129.587857
2.114354   129.586545
2.124354   129.992124
2.134354   129.315307
2.144354   126.806443
2.154354   127.945625
2.164354   128.479227
2.174354   132.023482
2.184354   131.893676
2.194354   126.457830
2.204354   133.750386
2.214354   135.729590
2.224354   137.093554
2.234354   --undefined--
2.244354   --undefined--
2.254354   --undefined--
2.264354   --undefined--
2.274354   --undefined--
2.284354   --undefined--
2.294354   130.938952
2.304354   130.885154
2.314354   129.193553
2.324354   125.370338
2.334354   --undefined--
2.344354   --undefined--
2.354354   --undefined--
2.364354   134.644750
2.374354   133.241844
2.384354   135.394921
2.394354   --undefined--
2.404354   --undefined--
2.414354   --undefined--
